Start Event Type,Start Event Description,Equipment Type,Unit Count,Date,Start Event Location Full
MDV,Empty discharged from vessel,40HR,256,2022-06-11,E
MDV,Empty discharged from vessel,40HR,208,2022-06-11,F
MDV,Empty discharged from vessel,40HR,416,2022-06-11,C
MDV,Empty discharged from vessel,40HR,688,2022-06-11,G
MLV,Empty Loaded on vessel,20DV,672,2022-06-11,A
MLV,Empty Loaded on vessel,20DV,4640,2022-06-11,B
MLV,Empty Loaded on vessel,20DV,5312,2022-06-11,C
MLV,Empty Loaded on vessel,20DV,16,2022-06-11,G
MLV,Empty Loaded on vessel,40DV,2112,2022-06-11,B
MLV,Empty Loaded on vessel,40HC,352,2022-06-11,A
MLV,Empty Loaded on vessel,40HC,4512,2022-06-11,C
MLV,Empty Loaded on vessel,40HR,1936,2022-06-11,B
MLV,Empty Loaded on vessel,40HR,480,2022-06-11,C
MDV,Empty discharged from vessel,20DV,6320,2022-06-12,A
MDV,Empty discharged from vessel,20DV,4672,2022-06-12,B
MDV,Empty discharged from vessel,20DV,2272,2022-06-12,F
MDV,Empty discharged from vessel,20DV,192,2022-06-12,C
MDV,Empty discharged from vessel,20DV,5888,2022-06-12,G
MDV,Empty discharged from vessel,20RE,16,2022-06-12,B
MDV,Empty discharged from vessel,20RE,48,2022-06-12,F
MDV,Empty discharged from vessel,40DV,480,2022-06-12,B
MDV,Empty discharged from vessel,40DV,1072,2022-06-12,F
MDV,Empty discharged from vessel,40HC,6896,2022-06-12,A
MDV,Empty discharged from vessel,40HC,640,2022-06-12,B
MDV,Empty discharged from vessel,40HC,4176,2022-06-12,F
MDV,Empty discharged from vessel,40HC,656,2022-06-12,C
MDV,Empty discharged from vessel,40HC,224,2022-06-12,G
MDV,Empty discharged from vessel,40HR,496,2022-06-12,A
MDV,Empty discharged from vessel,40HR,1056,2022-06-12,F
MDV,Empty discharged from vessel,40HR,928,2022-06-12,G
MLV,Empty Loaded on vessel,20DV,3552,2022-06-12,A
MLV,Empty Loaded on vessel,20DV,2048,2022-06-12,B
MLV,Empty Loaded on vessel,20RE,16,2022-06-12,A
MLV,Empty Loaded on vessel,40DV,544,2022-06-12,B
MLV,Empty Loaded on vessel,40HC,1184,2022-06-12,A
MLV,Empty Loaded on vessel,40HC,112,2022-06-12,B
MLV,Empty Loaded on vessel,40HR,6848,2022-06-12,A
MLV,Empty Loaded on vessel,40HR,1424,2022-06-12,B
MLV,Empty Loaded on vessel,40HR,32,2022-06-12,F
MLV,Empty Loaded on vessel,40HR,3056,2022-06-12,C
MDV,Empty discharged from vessel,20DV,13616,2022-06-13,A
MDV,Empty discharged from vessel,20DV,416,2022-06-13,B
MDV,Empty discharged from vessel,20DV,4480,2022-06-13,C
MDV,Empty discharged from vessel,20DV,18000,2022-06-13,G
MDV,Empty discharged from vessel,20RE,80,2022-06-13,A
MDV,Empty discharged from vessel,20RE,80,2022-06-13,F
MDV,Empty discharged from vessel,20RE,32,2022-06-13,G
MDV,Empty discharged from vessel,40DV,512,2022-06-13,A
MDV,Empty discharged from vessel,40DV,16,2022-06-13,G
MDV,Empty discharged from vessel,40HC,10960,2022-06-13,A
MDV,Empty discharged from vessel,40HC,880,2022-06-13,B
MDV,Empty discharged from vessel,40HC,288,2022-06-13,F
MDV,Empty discharged from vessel,40HC,4896,2022-06-13,C
MDV,Empty discharged from vessel,40HC,1376,2022-06-13,G
MDV,Empty discharged from vessel,40HR,1840,2022-06-13,A
MDV,Empty discharged from vessel,40HR,480,2022-06-13,B
MDV,Empty discharged from vessel,40HR,800,2022-06-13,F
MDV,Empty discharged from vessel,40HR,704,2022-06-13,G
MLV,Empty Loaded on vessel,20DV,10096,2022-06-13,A
MLV,Empty Loaded on vessel,20DV,112,2022-06-13,B
MLV,Empty Loaded on vessel,40DV,32,2022-06-13,B
MLV,Empty Loaded on vessel,40HC,3120,2022-06-13,A
MLV,Empty Loaded on vessel,40HR,1152,2022-06-13,A
MLV,Empty Loaded on vessel,40HR,16,2022-06-13,F
MLV,Empty Loaded on vessel,40HR,3472,2022-06-13,C
MDV,Empty discharged from vessel,20DV,18304,2022-06-14,A
MDV,Empty discharged from vessel,20DV,2096,2022-06-14,B
MDV,Empty discharged from vessel,20DV,80,2022-06-14,F
MDV,Empty discharged from vessel,20DV,1008,2022-06-14,C
MDV,Empty discharged from vessel,20DV,17328,2022-06-14,G
MDV,Empty discharged from vessel,20RE,32,2022-06-14,A
MDV,Empty discharged from vessel,20RE,16,2022-06-14,G
MDV,Empty discharged from vessel,40DV,80,2022-06-14,A
MDV,Empty discharged from vessel,40DV,80,2022-06-14,B
MDV,Empty discharged from vessel,40DV,128,2022-06-14,F
MDV,Empty discharged from vessel,40DV,48,2022-06-14,G
MDV,Empty discharged from vessel,40HC,2144,2022-06-14,A
MDV,Empty discharged from vessel,40HC,1824,2022-06-14,B
MDV,Empty discharged from vessel,40HC,1056,2022-06-14,F
MDV,Empty discharged from vessel,40HC,4640,2022-06-14,C
MDV,Empty discharged from vessel,40HC,4416,2022-06-14,G
MDV,Empty discharged from vessel,40HR,832,2022-06-14,A
MDV,Empty discharged from vessel,40HR,2112,2022-06-14,B
MDV,Empty discharged from vessel,40HR,1280,2022-06-14,F
MDV,Empty discharged from vessel,40HR,160,2022-06-14,C
MDV,Empty discharged from vessel,40HR,1840,2022-06-14,G
MLV,Empty Loaded on vessel,20DV,6448,2022-06-14,A
MLV,Empty Loaded on vessel,20DV,768,2022-06-14,F
MLV,Empty Loaded on vessel,20DV,1600,2022-06-14,C
MLV,Empty Loaded on vessel,40HC,3856,2022-06-14,A
MLV,Empty Loaded on vessel,40HC,1600,2022-06-14,C
MLV,Empty Loaded on vessel,40HC,3984,2022-06-14,G
MLV,Empty Loaded on vessel,40HR,3456,2022-06-14,C
MDV,Empty discharged from vessel,20DV,4624,2022-06-15,A
MDV,Empty discharged from vessel,20DV,4832,2022-06-15,B
MDV,Empty discharged from vessel,20DV,16,2022-06-15,F
MDV,Empty discharged from vessel,20DV,10560,2022-06-15,G
MDV,Empty discharged from vessel,20RE,16,2022-06-15,B
MDV,Empty discharged from vessel,20RE,64,2022-06-15,G
MDV,Empty discharged from vessel,40DV,224,2022-06-15,A
MDV,Empty discharged from vessel,40DV,352,2022-06-15,B
MDV,Empty discharged from vessel,40HC,2032,2022-06-15,A
MDV,Empty discharged from vessel,40HC,3344,2022-06-15,B
MDV,Empty discharged from vessel,40HC,160,2022-06-15,F
MDV,Empty discharged from vessel,40HC,96,2022-06-15,C
MDV,Empty discharged from vessel,40HR,288,2022-06-15,A
MDV,Empty discharged from vessel,40HR,1184,2022-06-15,B
MDV,Empty discharged from vessel,40HR,4144,2022-06-15,G
MLV,Empty Loaded on vessel,20DV,12752,2022-06-15,A
MLV,Empty Loaded on vessel,20DV,272,2022-06-15,B
MLV,Empty Loaded on vessel,20DV,1376,2022-06-15,G
MLV,Empty Loaded on vessel,40DV,16,2022-06-15,B
MLV,Empty Loaded on vessel,40DV,16,2022-06-15,G
MLV,Empty Loaded on vessel,40HC,11696,2022-06-15,A
MLV,Empty Loaded on vessel,40HC,2416,2022-06-15,B
MLV,Empty Loaded on vessel,40HC,6800,2022-06-15,G
MLV,Empty Loaded on vessel,40HR,6144,2022-06-15,C
MLV,Empty Loaded on vessel,40HR,112,2022-06-15,G
MDV,Empty discharged from vessel,20DV,11952,2022-06-16,A
MDV,Empty discharged from vessel,20DV,5760,2022-06-16,B
MDV,Empty discharged from vessel,20DV,16,2022-06-16,E
MDV,Empty discharged from vessel,20DV,288,2022-06-16,C
MDV,Empty discharged from vessel,20DV,20480,2022-06-16,G
MDV,Empty discharged from vessel,20RE,208,2022-06-16,A
MDV,Empty discharged from vessel,20RE,48,2022-06-16,B
MDV,Empty discharged from vessel,40DV,352,2022-06-16,A
MDV,Empty discharged from vessel,40DV,720,2022-06-16,B
MDV,Empty discharged from vessel,40DV,16,2022-06-16,E
MDV,Empty discharged from vessel,40DV,48,2022-06-16,G
MDV,Empty discharged from vessel,40HC,7488,2022-06-16,A
MDV,Empty discharged from vessel,40HC,12944,2022-06-16,B
MDV,Empty discharged from vessel,40HC,112,2022-06-16,E
MDV,Empty discharged from vessel,40HC,656,2022-06-16,C
MDV,Empty discharged from vessel,40HC,2944,2022-06-16,G
MDV,Empty discharged from vessel,40HR,1360,2022-06-16,A
MDV,Empty discharged from vessel,40HR,6704,2022-06-16,B
MDV,Empty discharged from vessel,40HR,16,2022-06-16,F
MDV,Empty discharged from vessel,40HR,80,2022-06-16,C
MDV,Empty discharged from vessel,40HR,32,2022-06-16,G
MLV,Empty Loaded on vessel,20DV,8560,2022-06-16,A
MLV,Empty Loaded on vessel,20DV,64,2022-06-16,B
MLV,Empty Loaded on vessel,20DV,2672,2022-06-16,C
MLV,Empty Loaded on vessel,20RE,96,2022-06-16,A
MLV,Empty Loaded on vessel,20RE,144,2022-06-16,G
MLV,Empty Loaded on vessel,40DV,1328,2022-06-16,A
MLV,Empty Loaded on vessel,40HC,10800,2022-06-16,A
MLV,Empty Loaded on vessel,40HC,9232,2022-06-16,B
MLV,Empty Loaded on vessel,40HC,80,2022-06-16,C
MLV,Empty Loaded on vessel,40HC,1008,2022-06-16,G
MLV,Empty Loaded on vessel,40HR,400,2022-06-16,A
MLV,Empty Loaded on vessel,40HR,192,2022-06-16,C
MLV,Empty Loaded on vessel,40HR,176,2022-06-16,G
MDV,Empty discharged from vessel,20DV,10240,2022-06-17,A
MDV,Empty discharged from vessel,20DV,1424,2022-06-17,B
MDV,Empty discharged from vessel,20DV,7488,2022-06-17,G
MDV,Empty discharged from vessel,20RE,16,2022-06-17,B
MDV,Empty discharged from vessel,40DV,800,2022-06-17,A
MDV,Empty discharged from vessel,40DV,2688,2022-06-17,B
MDV,Empty discharged from vessel,40HC,23936,2022-06-17,A
MDV,Empty discharged from vessel,40HC,6880,2022-06-17,B
MDV,Empty discharged from vessel,40HC,3680,2022-06-17,G
MDV,Empty discharged from vessel,40HR,320,2022-06-17,A
MDV,Empty discharged from vessel,40HR,288,2022-06-17,B
MDV,Empty discharged from vessel,40HR,1056,2022-06-17,F
MDV,Empty discharged from vessel,40HR,560,2022-06-17,C
MDV,Empty discharged from vessel,40HR,16,2022-06-17,G
MLV,Empty Loaded on vessel,20DV,256,2022-06-17,A
MLV,Empty Loaded on vessel,20DV,800,2022-06-17,F
MLV,Empty Loaded on vessel,20DV,1968,2022-06-17,C
MLV,Empty Loaded on vessel,40HC,6496,2022-06-17,C
MLV,Empty Loaded on vessel,40HC,80,2022-06-17,G
MLV,Empty Loaded on vessel,40HR,560,2022-06-17,B
MLV,Empty Loaded on vessel,40HR,6400,2022-06-17,G
MDV,Empty discharged from vessel,20DV,2192,2022-06-18,A
MDV,Empty discharged from vessel,20DV,256,2022-06-18,B
MDV,Empty discharged from vessel,20DV,1840,2022-06-18,G
MDV,Empty discharged from vessel,20RE,32,2022-06-18,A
MDV,Empty discharged from vessel,20RE,16,2022-06-18,B
MDV,Empty discharged from vessel,40DV,656,2022-06-18,A
MDV,Empty discharged from vessel,40DV,1312,2022-06-18,B
MDV,Empty discharged from vessel,40HC,7984,2022-06-18,A
MDV,Empty discharged from vessel,40HC,8672,2022-06-18,B
MDV,Empty discharged from vessel,40HC,16,2022-06-18,E
MDV,Empty discharged from vessel,40HC,3296,2022-06-18,G
MDV,Empty discharged from vessel,40HR,176,2022-06-18,B
MDV,Empty discharged from vessel,40HR,912,2022-06-18,F
MDV,Empty discharged from vessel,40HR,2528,2022-06-18,G
MLV,Empty Loaded on vessel,20DV,3808,2022-06-18,B
MLV,Empty Loaded on vessel,20DV,672,2022-06-18,E
MLV,Empty Loaded on vessel,20RE,16,2022-06-18,B
MLV,Empty Loaded on vessel,40DV,16,2022-06-18,B
MLV,Empty Loaded on vessel,40HC,16,2022-06-18,A
MLV,Empty Loaded on vessel,40HC,672,2022-06-18,B
MLV,Empty Loaded on vessel,40HC,3104,2022-06-18,C
MLV,Empty Loaded on vessel,40HC,1360,2022-06-18,G
MLV,Empty Loaded on vessel,40HR,1024,2022-06-18,B
MLV,Empty Loaded on vessel,40HR,176,2022-06-18,E
MLV,Empty Loaded on vessel,40HR,2128,2022-06-18,C
MDV,Empty discharged from vessel,20DV,1632,2022-06-19,A
MDV,Empty discharged from vessel,20DV,128,2022-06-19,B
MDV,Empty discharged from vessel,20DV,64,2022-06-19,C
MDV,Empty discharged from vessel,20DV,2976,2022-06-19,G
MDV,Empty discharged from vessel,40DV,16,2022-06-19,A
MDV,Empty discharged from vessel,40DV,48,2022-06-19,B
MDV,Empty discharged from vessel,40DV,64,2022-06-19,C
MDV,Empty discharged from vessel,40HC,6064,2022-06-19,A
MDV,Empty discharged from vessel,40HC,288,2022-06-19,B
MDV,Empty discharged from vessel,40HC,528,2022-06-19,E
MDV,Empty discharged from vessel,40HC,1312,2022-06-19,F
MDV,Empty discharged from vessel,40HC,2144,2022-06-19,G
MDV,Empty discharged from vessel,40HR,576,2022-06-19,A
MDV,Empty discharged from vessel,40HR,224,2022-06-19,B
MDV,Empty discharged from vessel,40HR,560,2022-06-19,F
MDV,Empty discharged from vessel,40HR,16,2022-06-19,C
MDV,Empty discharged from vessel,40HR,112,2022-06-19,G
MLV,Empty Loaded on vessel,20DV,4480,2022-06-19,B
MLV,Empty Loaded on vessel,20DV,192,2022-06-19,E
MLV,Empty Loaded on vessel,20RE,16,2022-06-19,A
MLV,Empty Loaded on vessel,20RE,336,2022-06-19,B
MLV,Empty Loaded on vessel,40DV,32,2022-06-19,A
MLV,Empty Loaded on vessel,40DV,1456,2022-06-19,B
MLV,Empty Loaded on vessel,40DV,32,2022-06-19,C
MLV,Empty Loaded on vessel,40HC,784,2022-06-19,A
MLV,Empty Loaded on vessel,40HC,5712,2022-06-19,B
MLV,Empty Loaded on vessel,40HC,3968,2022-06-19,C
MLV,Empty Loaded on vessel,40HR,1248,2022-06-19,A
MLV,Empty Loaded on vessel,40HR,1632,2022-06-19,B
MLV,Empty Loaded on vessel,40HR,704,2022-06-19,E
MLV,Empty Loaded on vessel,40HR,4064,2022-06-19,C
MDV,Empty discharged from vessel,20DV,1264,2022-06-20,A
MDV,Empty discharged from vessel,20DV,16,2022-06-20,B
MDV,Empty discharged from vessel,20DV,512,2022-06-20,F
MDV,Empty discharged from vessel,20DV,16,2022-06-20,C
MDV,Empty discharged from vessel,20DV,1264,2022-06-20,G
MDV,Empty discharged from vessel,20RE,64,2022-06-20,A
MDV,Empty discharged from vessel,20RE,32,2022-06-20,C
MDV,Empty discharged from vessel,40DV,96,2022-06-20,A
MDV,Empty discharged from vessel,40DV,384,2022-06-20,F
MDV,Empty discharged from vessel,40HC,7216,2022-06-20,A
MDV,Empty discharged from vessel,40HC,736,2022-06-20,B
MDV,Empty discharged from vessel,40HC,1312,2022-06-20,E
MDV,Empty discharged from vessel,40HC,2944,2022-06-20,F
MDV,Empty discharged from vessel,40HC,1536,2022-06-20,G
MDV,Empty discharged from vessel,40HR,2496,2022-06-20,A
MDV,Empty discharged from vessel,40HR,1024,2022-06-20,B
MDV,Empty discharged from vessel,40HR,2512,2022-06-20,F
MDV,Empty discharged from vessel,40HR,336,2022-06-20,G
MLV,Empty Loaded on vessel,20DV,2960,2022-06-20,A
MLV,Empty Loaded on vessel,20DV,4208,2022-06-20,B
MLV,Empty Loaded on vessel,20DV,2976,2022-06-20,E
MLV,Empty Loaded on vessel,40DV,16,2022-06-20,A
MLV,Empty Loaded on vessel,40HC,240,2022-06-20,A
MLV,Empty Loaded on vessel,40HR,8624,2022-06-20,A
MLV,Empty Loaded on vessel,40HR,7968,2022-06-20,B
MLV,Empty Loaded on vessel,40HR,448,2022-06-20,E
MLV,Empty Loaded on vessel,40HR,688,2022-06-20,C
MDV,Empty discharged from vessel,20DV,10640,2022-06-21,A
MDV,Empty discharged from vessel,20DV,3376,2022-06-21,B
MDV,Empty discharged from vessel,20DV,1424,2022-06-21,C
MDV,Empty discharged from vessel,20DV,19840,2022-06-21,G
MDV,Empty discharged from vessel,20RE,16,2022-06-21,A
MDV,Empty discharged from vessel,20RE,16,2022-06-21,B
MDV,Empty discharged from vessel,40DV,2320,2022-06-21,A
MDV,Empty discharged from vessel,40DV,304,2022-06-21,B
MDV,Empty discharged from vessel,40HC,11472,2022-06-21,A
MDV,Empty discharged from vessel,40HC,3312,2022-06-21,B
MDV,Empty discharged from vessel,40HC,4080,2022-06-21,E
MDV,Empty discharged from vessel,40HC,16,2022-06-21,C
MDV,Empty discharged from vessel,40HC,3392,2022-06-21,G
MDV,Empty discharged from vessel,40HR,4832,2022-06-21,A
MDV,Empty discharged from vessel,40HR,1440,2022-06-21,B
MDV,Empty discharged from vessel,40HR,64,2022-06-21,F
MDV,Empty discharged from vessel,40HR,64,2022-06-21,G
MLV,Empty Loaded on vessel,20DV,5152,2022-06-21,A
MLV,Empty Loaded on vessel,20DV,3872,2022-06-21,E
MLV,Empty Loaded on vessel,20DV,1024,2022-06-21,F
MLV,Empty Loaded on vessel,20DV,96,2022-06-21,C
MLV,Empty Loaded on vessel,40DV,912,2022-06-21,A
MLV,Empty Loaded on vessel,40DV,192,2022-06-21,F
MLV,Empty Loaded on vessel,40DV,352,2022-06-21,C
MLV,Empty Loaded on vessel,40DV,1504,2022-06-21,G
MLV,Empty Loaded on vessel,40HC,3312,2022-06-21,A
MLV,Empty Loaded on vessel,40HC,4224,2022-06-21,C
MLV,Empty Loaded on vessel,40HC,32,2022-06-21,G
MLV,Empty Loaded on vessel,40HR,528,2022-06-21,A
MLV,Empty Loaded on vessel,40HR,2320,2022-06-21,C
MLV,Empty Loaded on vessel,40HR,1248,2022-06-21,G
MDV,Empty discharged from vessel,20DV,14128,2022-06-22,A
MDV,Empty discharged from vessel,20DV,64,2022-06-22,B
MDV,Empty discharged from vessel,20DV,1728,2022-06-22,F
MDV,Empty discharged from vessel,20DV,32,2022-06-22,C
MDV,Empty discharged from vessel,20DV,24192,2022-06-22,G
MDV,Empty discharged from vessel,20RE,48,2022-06-22,A
MDV,Empty discharged from vessel,20RE,32,2022-06-22,B
MDV,Empty discharged from vessel,40DV,1152,2022-06-22,A
MDV,Empty discharged from vessel,40DV,16,2022-06-22,B
MDV,Empty discharged from vessel,40DV,192,2022-06-22,G
MDV,Empty discharged from vessel,40HC,9104,2022-06-22,A
MDV,Empty discharged from vessel,40HC,448,2022-06-22,B
MDV,Empty discharged from vessel,40HC,6848,2022-06-22,E
MDV,Empty discharged from vessel,40HC,1072,2022-06-22,G
MDV,Empty discharged from vessel,40HR,6368,2022-06-22,A
MDV,Empty discharged from vessel,40HR,448,2022-06-22,B
MDV,Empty discharged from vessel,40HR,1280,2022-06-22,F
MDV,Empty discharged from vessel,40HR,768,2022-06-22,C
MLV,Empty Loaded on vessel,20DV,3024,2022-06-22,A
MLV,Empty Loaded on vessel,20DV,8032,2022-06-22,F
MLV,Empty Loaded on vessel,20DV,1072,2022-06-22,C
MLV,Empty Loaded on vessel,20RE,64,2022-06-22,A
MLV,Empty Loaded on vessel,40DV,208,2022-06-22,F
MLV,Empty Loaded on vessel,40DV,16,2022-06-22,C
MLV,Empty Loaded on vessel,40DV,80,2022-06-22,G
MLV,Empty Loaded on vessel,40HC,9712,2022-06-22,A
MLV,Empty Loaded on vessel,40HC,288,2022-06-22,C
MLV,Empty Loaded on vessel,40HR,10960,2022-06-22,A
MLV,Empty Loaded on vessel,40HR,10496,2022-06-22,C
MLV,Empty Loaded on vessel,40HR,2224,2022-06-22,G
MDV,Empty discharged from vessel,20DV,9456,2022-06-23,A
MDV,Empty discharged from vessel,20DV,640,2022-06-23,B
MDV,Empty discharged from vessel,20DV,2144,2022-06-23,F
MDV,Empty discharged from vessel,20DV,4608,2022-06-23,G
MDV,Empty discharged from vessel,20RE,16,2022-06-23,B
MDV,Empty discharged from vessel,40DV,1920,2022-06-23,A
MDV,Empty discharged from vessel,40DV,3088,2022-06-23,B
MDV,Empty discharged from vessel,40DV,96,2022-06-23,G
MDV,Empty discharged from vessel,40HC,8016,2022-06-23,A
MDV,Empty discharged from vessel,40HC,48,2022-06-23,B
MDV,Empty discharged from vessel,40HC,32,2022-06-23,C
MDV,Empty discharged from vessel,40HC,7280,2022-06-23,G
MDV,Empty discharged from vessel,40HR,2544,2022-06-23,A
MDV,Empty discharged from vessel,40HR,112,2022-06-23,B
MDV,Empty discharged from vessel,40HR,1968,2022-06-23,F
MDV,Empty discharged from vessel,40HR,176,2022-06-23,G
MLV,Empty Loaded on vessel,20DV,4896,2022-06-23,A
MLV,Empty Loaded on vessel,20DV,4144,2022-06-23,B
MLV,Empty Loaded on vessel,20DV,1264,2022-06-23,E
MLV,Empty Loaded on vessel,20DV,1232,2022-06-23,F
MLV,Empty Loaded on vessel,20DV,2080,2022-06-23,C
MLV,Empty Loaded on vessel,20RE,128,2022-06-23,A
MLV,Empty Loaded on vessel,40DV,144,2022-06-23,C
MLV,Empty Loaded on vessel,40HC,5632,2022-06-23,A
MLV,Empty Loaded on vessel,40HC,800,2022-06-23,C
MLV,Empty Loaded on vessel,40HR,1808,2022-06-23,A
MLV,Empty Loaded on vessel,40HR,1536,2022-06-23,B
MLV,Empty Loaded on vessel,40HR,2960,2022-06-23,C
MDV,Empty discharged from vessel,20DV,1984,2022-06-24,A
MDV,Empty discharged from vessel,20DV,592,2022-06-24,G
MDV,Empty discharged from vessel,20RE,16,2022-06-24,A
MDV,Empty discharged from vessel,20RE,64,2022-06-24,B
MDV,Empty discharged from vessel,20RE,48,2022-06-24,F
MDV,Empty discharged from vessel,40DV,576,2022-06-24,A
MDV,Empty discharged from vessel,40DV,560,2022-06-24,B
MDV,Empty discharged from vessel,40DV,16,2022-06-24,G
MDV,Empty discharged from vessel,40HC,15456,2022-06-24,A
MDV,Empty discharged from vessel,40HC,2912,2022-06-24,B
MDV,Empty discharged from vessel,40HC,880,2022-06-24,G
MDV,Empty discharged from vessel,40HR,3888,2022-06-24,A
MDV,Empty discharged from vessel,40HR,1792,2022-06-24,B
MDV,Empty discharged from vessel,40HR,32,2022-06-24,F
MDV,Empty discharged from vessel,40HR,16,2022-06-24,C
MDV,Empty discharged from vessel,40HR,928,2022-06-24,G
MLV,Empty Loaded on vessel,20DV,4064,2022-06-24,A
MLV,Empty Loaded on vessel,20DV,5440,2022-06-24,B
MLV,Empty Loaded on vessel,20DV,1728,2022-06-24,E
MLV,Empty Loaded on vessel,20DV,3552,2022-06-24,F
MLV,Empty Loaded on vessel,20DV,64,2022-06-24,C
MLV,Empty Loaded on vessel,20RE,32,2022-06-24,A
MLV,Empty Loaded on vessel,40HC,7024,2022-06-24,A
MLV,Empty Loaded on vessel,40HR,4416,2022-06-24,A
MLV,Empty Loaded on vessel,40HR,2016,2022-06-24,B
MLV,Empty Loaded on vessel,40HR,1712,2022-06-24,C
MDV,Empty discharged from vessel,20DV,8240,2022-06-25,A
MDV,Empty discharged from vessel,20DV,512,2022-06-25,B
MDV,Empty discharged from vessel,20DV,1520,2022-06-25,F
MDV,Empty discharged from vessel,20DV,288,2022-06-25,C
MDV,Empty discharged from vessel,20RE,16,2022-06-25,A
MDV,Empty discharged from vessel,20RE,80,2022-06-25,B
MDV,Empty discharged from vessel,20RE,80,2022-06-25,F
MDV,Empty discharged from vessel,40DV,320,2022-06-25,A
MDV,Empty discharged from vessel,40DV,1568,2022-06-25,B
MDV,Empty discharged from vessel,40DV,16,2022-06-25,F
